experiment,model,seed,accuracy,balanced_accuracy,top5_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,sensitivity_macro,specificity_macro,g_mean_macro,cohen_kappa,mcc,auc_macro_ovr,auc_weighted_ovr,average_precision_macro,log_loss,ece,n_zero_recall_classes
benchmark,efficientnet_b3,42,0.67875,0.67875,0.8535416666666666,0.7411148019141063,0.67875,0.6650067450163845,0.7411148019141064,0.67875,0.6650067450163845,0.67875,0.9547916666666666,0.38691481884444734,0.6217033978002208,0.639539526926955,0.90961578125,0.90961578125,0.7543951207654641,1.3894802331924438,0.10605765587495018,0
benchmark,ghostnet_100,1234,0.5325,0.5325,0.85375,0.7310908252836424,0.5325,0.5710193880474066,0.7310908252836426,0.5325,0.5710193880474066,0.5325,0.958875,0.3268468271723294,0.4669200617650553,0.4833976897982851,0.9173380729166668,0.9173380729166667,0.7465252866105624,1.6123046875,0.09563248578769462,0
benchmark,ghostnet_100,2024,0.6195833333333334,0.6195833333333334,0.833125,0.7328149918295804,0.6195833333333334,0.6421371506021751,0.7328149918295803,0.6195833333333334,0.642137150602175,0.6195833333333334,0.9638333333333334,0.30626572623599224,0.5610225178299543,0.5762838246305175,0.9121709895833333,0.9121709895833335,0.7489888144164012,1.5276776552200317,0.1339375922440862,0
benchmark,ghostnet_100,42,0.6375,0.6375000000000001,0.8679166666666667,0.8077422387821912,0.6375000000000001,0.6700751877251271,0.8077422387821912,0.6375,0.670075187725127,0.6375000000000001,0.9737083333333335,0.3787134907302032,0.5842128320522522,0.6014684722065818,0.9272322395833333,0.9272322395833333,0.7802787298710329,1.4854000806808472,0.17676029576609534,0
benchmark,inception_v3,1234,0.5041666666666667,0.5041666666666667,0.7564583333333333,0.6490532738343394,0.5041666666666667,0.5398551499984121,0.6490532738343394,0.5041666666666667,0.539855149998412,0.5041666666666667,0.9546666666666667,0.006316330300856735,0.43539459117507506,0.4547726025520162,0.8649736197916665,0.8649736197916666,0.6796120402696678,1.9247249364852905,0.05467941315999875,1
benchmark,inception_v3,2024,0.5297916666666667,0.5297916666666667,0.8027083333333334,0.6697486738632167,0.5297916666666667,0.5690937291123245,0.6697486738632166,0.5297916666666667,0.5690937291123244,0.5297916666666667,0.9622499999999999,0.29423005667378643,0.4658198887617846,0.4821605594908674,0.8980457291666667,0.8980457291666666,0.7078972922340924,1.723961591720581,0.0446372275116543,0
benchmark,inception_v3,42,0.43854166666666666,0.43854166666666666,0.7564583333333333,0.7038637903359967,0.43854166666666666,0.4928888278378262,0.7038637903359966,0.43854166666666666,0.4928888278378262,0.43854166666666666,0.9589583333333334,0.21910088981268028,0.3710618436406068,0.3904362998952757,0.87509984375,0.87509984375,0.6923584902751018,2.0547757148742676,0.048907003129522,0
benchmark,legacy_seresnext50_32x4d,1234,0.6791666666666667,0.6791666666666667,0.8833333333333333,0.7478630366520913,0.6791666666666667,0.6939053972265236,0.7478630366520914,0.6791666666666667,0.6939053972265236,0.6791666666666667,0.972,0.3801146220352267,0.628438153450217,0.6425806497773948,0.9371905729166667,0.9371905729166667,0.7927081591124533,1.2483400106430054,0.02111980044593413,0
benchmark,legacy_seresnext50_32x4d,2024,0.6483333333333333,0.6483333333333333,0.8460416666666667,0.7143513414334599,0.6483333333333333,0.6693126015510066,0.7143513414334599,0.6483333333333333,0.6693126015510065,0.6483333333333333,0.9680833333333334,0.008089630673106678,0.5936120696573308,0.6116899356530774,0.9107840104166667,0.9107840104166667,0.7758350617153223,1.432149052619934,0.04317545083972315,1
benchmark,legacy_seresnext50_32x4d,42,0.6929166666666666,0.6929166666666666,0.87,0.7022641041821194,0.6929166666666666,0.6892526475114464,0.7022641041821194,0.6929166666666666,0.6892526475114467,0.6929166666666666,0.9620833333333335,0.3508044973713638,0.6399609184171959,0.6518029056209496,0.9272391666666667,0.9272391666666667,0.785656700100759,1.2428735494613647,0.036150332782417555,0
benchmark,legacy_xception,1234,0.6220833333333333,0.6220833333333333,0.82,0.6678206086297186,0.6220833333333333,0.6348234721627161,0.6678206086297187,0.6220833333333333,0.6348234721627161,0.6220833333333333,0.96225,0.00773575437316202,0.5630319576039826,0.5784424294949484,0.9196706250000001,0.919670625,0.7498090124608598,1.6568433046340942,0.21673148662627986,1
benchmark,legacy_xception,2024,0.5510416666666667,0.5510416666666668,0.7979166666666667,0.6475945995648681,0.5510416666666668,0.5478658545223347,0.6475945995648682,0.5510416666666667,0.5478658545223348,0.5510416666666668,0.9510416666666667,0.006281008780860591,0.4823859087269815,0.5055860112896695,0.9053228645833334,0.9053228645833333,0.7346809383649561,1.703651785850525,0.06583595459039011,1
benchmark,legacy_xception,42,0.6104166666666667,0.6104166666666666,0.8345833333333333,0.6210044751767564,0.6104166666666666,0.5746748306555132,0.6210044751767564,0.6104166666666667,0.5746748306555132,0.6104166666666666,0.93675,0.007244342047732252,0.539257555847569,0.5652295114917436,0.8865131770833332,0.8865131770833333,0.7172015405324422,1.6687167882919312,0.19459022640405846,1
benchmark,mnasnet_100,1234,0.6016666666666667,0.6016666666666667,0.8675,0.7317011195188464,0.6016666666666667,0.6115453247860602,0.7317011195188463,0.6016666666666667,0.6115453247860603,0.6016666666666667,0.945,0.42277021528808173,0.5335068314899154,0.5496510142025312,0.9146302083333334,0.9146302083333334,0.7514765215046001,1.4894440174102783,0.13226672264436878,0
benchmark,mnasnet_100,2024,0.6145833333333334,0.6145833333333334,0.8720833333333333,0.7136539671608905,0.6145833333333334,0.6249223936613105,0.7136539671608904,0.6145833333333334,0.6249223936613106,0.6145833333333334,0.950875,0.40136157726242455,0.550079040168619,0.5670010804033497,0.9199179166666668,0.9199179166666667,0.7429613770823672,1.503585696220398,0.1666249963237594,0
benchmark,mnasnet_100,42,0.67,0.67,0.8725,0.713516223798938,0.67,0.654721003612934,0.7135162237989379,0.67,0.654721003612934,0.67,0.9479583333333332,0.34178018424629947,0.6094514074378468,0.6342227240080727,0.889407578125,0.8894075781249999,0.7499982855799062,1.4228311777114868,0.16437410122870152,0
benchmark,mobilenetv2_100,1234,0.41375,0.41375000000000006,0.7275,0.671342322948886,0.41375000000000006,0.48732506211889115,0.6713423229488859,0.41375,0.4873250621188912,0.41375000000000006,0.9662916666666668,0.20963970031253892,0.3507402422611037,0.37264647287465935,0.8417894270833334,0.8417894270833334,0.6430342856503389,2.163196325302124,0.05481493434558312,0
benchmark,mobilenetv2_100,2024,0.5541666666666667,0.5541666666666666,0.8022916666666666,0.6554861898660395,0.5541666666666666,0.5733930661258043,0.6554861898660393,0.5541666666666667,0.5733930661258043,0.5541666666666666,0.9488333333333333,0.007020996261254599,0.4845857418111753,0.5020751507516619,0.8891341145833334,0.8891341145833334,0.7012138335193039,1.7579846382141113,0.1061915144091472,1
benchmark,mobilenetv2_100,42,0.49645833333333333,0.4964583333333333,0.7489583333333333,0.649579885818255,0.4964583333333333,0.5437722901328179,0.649579885818255,0.49645833333333333,0.5437722901328179,0.4964583333333333,0.9568333333333333,0.0064042587821088555,0.4286277136440645,0.44574631389274205,0.8661195833333334,0.8661195833333333,0.6729634088887685,2.0283002853393555,0.09177761332752805,1
benchmark,mobilenetv3_large_100,1234,0.568125,0.568125,0.79375,0.7304167778667855,0.568125,0.6206958157674949,0.7304167778667854,0.568125,0.6206958157674949,0.568125,0.9726666666666667,0.2837922090074128,0.5106424833772671,0.5276243301493345,0.8865993749999999,0.886599375,0.7566382023885239,1.8323478698730469,0.15013576144973434,0
benchmark,mobilenetv3_large_100,2024,0.5058333333333334,0.5058333333333332,0.7847916666666667,0.6699280272733774,0.5058333333333332,0.5490488023950907,0.6699280272733773,0.5058333333333334,0.5490488023950907,0.5058333333333332,0.9622083333333333,0.006326146630775712,0.4411152562340467,0.46119624023994915,0.8696257291666667,0.8696257291666668,0.7087494756253894,1.9606791734695435,0.11081638303585352,1
benchmark,mobilenetv3_large_100,42,0.585625,0.585625,0.7947916666666667,0.7686254864619575,0.585625,0.6304942885902637,0.7686254864619574,0.585625,0.6304942885902637,0.585625,0.9695416666666666,0.3487014504378462,0.5275160345237153,0.5441874758062389,0.8869988541666666,0.8869988541666667,0.7351268299513913,1.7755733728408813,0.19663432296365502,0
benchmark,regnety_016,1234,0.6941666666666667,0.6941666666666667,0.8383333333333334,0.7502355208474362,0.6941666666666667,0.6808747993298185,0.750235520847436,0.6941666666666667,0.6808747993298185,0.6941666666666667,0.95925,0.31412117557246366,0.6403429971416905,0.656703518661347,0.9202608333333333,0.9202608333333334,0.7628334471092605,1.3552297353744507,0.09409544474134841,0
benchmark,regnety_016,2024,0.6525,0.6525,0.82875,0.6786218540311366,0.6525,0.6575517848195102,0.6786218540311367,0.6525,0.65755178481951,0.6525,0.9621666666666666,0.008054975795718138,0.595799676898223,0.6109280263062419,0.906478359375,0.9064783593749998,0.7280334968854558,1.4436583518981934,0.06881411098564665,1
benchmark,regnety_016,42,0.6460416666666666,0.6460416666666667,0.8802083333333334,0.7198088278959748,0.6460416666666667,0.6624789247730701,0.7198088278959748,0.6460416666666666,0.66247892477307,0.6460416666666667,0.9640416666666667,0.26322348564679254,0.5895474311483331,0.6066516187308842,0.9217325000000001,0.9217325,0.7619220664725327,1.368886113166809,0.06646642728087804,0
benchmark,resnet101,1234,0.625,0.625,0.825,0.6693849025506182,0.625,0.6146530038285932,0.6693849025506182,0.625,0.6146530038285933,0.625,0.9526249999999999,0.3243386422957294,0.5620970684831529,0.5773850441306124,0.9001782812500001,0.9001782812500001,0.7168204579532288,1.5094327926635742,0.03778314098405341,0
benchmark,resnet101,2024,0.6422916666666667,0.6422916666666667,0.8552083333333333,0.6699257905847977,0.6422916666666667,0.62452760935941,0.6699257905847976,0.6422916666666667,0.6245276093594099,0.6422916666666667,0.9525833333333334,0.4321225768549833,0.5808617112168925,0.5949200545059957,0.9087005208333334,0.9087005208333335,0.7319184087252849,1.3887295722961426,0.05780410871841014,0
benchmark,resnet101,42,0.6616666666666666,0.6616666666666666,0.8627083333333333,0.7372524370712065,0.6616666666666666,0.6691941752630246,0.7372524370712065,0.6616666666666666,0.6691941752630247,0.6616666666666666,0.9608333333333334,0.4851554483511929,0.6052503646086533,0.6174519973512087,0.9142250000000001,0.914225,0.7542780896286386,1.3481107950210571,0.06882302004533511,0
benchmark,resnet50,1234,0.601875,0.601875,0.8445833333333334,0.7414388104753674,0.601875,0.6258691760999736,0.7414388104753673,0.601875,0.6258691760999736,0.601875,0.9614583333333333,0.32185481591786597,0.5411030176899064,0.5581873095688014,0.90309546875,0.90309546875,0.7354591204938347,1.5738396644592285,0.10523685065408547,0
benchmark,resnet50,2024,0.6083333333333333,0.6083333333333334,0.8027083333333334,0.6774621169627935,0.6083333333333334,0.6092646704344413,0.6774621169627933,0.6083333333333333,0.6092646704344414,0.6083333333333334,0.9575416666666666,0.0072669769235499055,0.5462773017979969,0.5673516517985049,0.8942159895833335,0.8942159895833334,0.733490857525974,1.6376844644546509,0.09208176289064188,1
benchmark,resnet50,42,0.6270833333333333,0.6270833333333333,0.8370833333333333,0.6833066368886175,0.6270833333333333,0.6285133574582984,0.6833066368886174,0.6270833333333333,0.6285133574582984,0.6270833333333333,0.9529166666666667,0.2557899990269003,0.5644768856447688,0.582838106840127,0.8982857291666666,0.8982857291666666,0.7364118067458264,1.5273802280426025,0.12770808693021538,0
benchmark,resnext50_32x4d,1234,0.6060416666666667,0.6060416666666667,0.8102083333333333,0.684771186542648,0.6060416666666667,0.6320682692203475,0.6847711865426479,0.6060416666666667,0.6320682692203476,0.6060416666666667,0.9644583333333334,0.007492020523652889,0.5468487898394441,0.5629284578707475,0.9100972916666666,0.9100972916666668,0.7461675021752551,1.606070876121521,0.07440531312177578,1
benchmark,resnext50_32x4d,2024,0.62875,0.62875,0.8491666666666666,0.6500180388588904,0.62875,0.6114694379266439,0.6500180388588904,0.62875,0.6114694379266438,0.62875,0.9514583333333334,0.2474003798477856,0.5656660031685421,0.5839186991662114,0.9229478125,0.9229478125000001,0.7615807076279237,1.4510681629180908,0.04811968527113398,0
benchmark,resnext50_32x4d,42,0.640625,0.6406249999999999,0.8483333333333334,0.6228706699775345,0.6406249999999999,0.6090575471292676,0.6228706699775344,0.640625,0.6090575471292676,0.6406249999999999,0.9474583333333334,0.00756595644815971,0.5769293655984303,0.5959763520954466,0.9141146354166666,0.9141146354166667,0.7513093465413795,1.3953527212142944,0.040707732311760385,1
benchmark,swin_small_patch4_window7_224,1234,0.6558333333333334,0.6558333333333334,0.806875,0.7007741184542998,0.6558333333333334,0.6740721232123909,0.7007741184542998,0.6558333333333334,0.6740721232123909,0.6558333333333334,0.9717083333333333,0.008105422695840695,0.6030913386457375,0.6174154214969082,0.8887359895833334,0.8887359895833336,0.7301695107058817,1.4760528802871704,0.041048070204754684,1
benchmark,swin_small_patch4_window7_224,2024,0.66625,0.6662499999999999,0.86625,0.7296922567980179,0.6662499999999999,0.6855952899694385,0.7296922567980179,0.66625,0.6855952899694385,0.6662499999999999,0.9725833333333332,0.3993974774652219,0.6146568313021168,0.6276953577146446,0.9360486458333334,0.9360486458333332,0.790645460707447,1.3469387292861938,0.08034207675916455,0
benchmark,swin_small_patch4_window7_224,42,0.6685416666666667,0.6685416666666667,0.8889583333333333,0.7339582983822467,0.6685416666666667,0.6861795590657391,0.7339582983822466,0.6685416666666667,0.686179559065739,0.6685416666666667,0.9699583333333334,0.4576437875354234,0.6161640530759952,0.6301992428390786,0.9232565104166669,0.9232565104166668,0.7667516740671078,1.3043445348739624,0.06992660137979935,0
benchmark,swin_tiny_patch4_window7_224,1234,0.5977083333333333,0.5977083333333334,0.8083333333333333,0.7132834778594813,0.5977083333333334,0.6464221857157487,0.7132834778594813,0.5977083333333333,0.6464221857157487,0.5977083333333334,0.9752916666666667,0.24671245849799978,0.5427421264503907,0.5598765106197432,0.9125868750000001,0.9125868750000001,0.762728793774111,1.595456600189209,0.06875065554864704,0
benchmark,swin_tiny_patch4_window7_224,2024,0.5975,0.5975,0.804375,0.7573288837415806,0.5975,0.6440156737661419,0.7573288837415806,0.5975,0.6440156737661419,0.5975,0.9765833333333335,0.30561150762447387,0.5430823807646827,0.5613305186909586,0.9210963541666667,0.9210963541666666,0.7748512379388991,1.6109448671340942,0.03785037747894725,0
benchmark,swin_tiny_patch4_window7_224,42,0.6175,0.6174999999999999,0.818125,0.7932069865393521,0.6174999999999999,0.6654444377177406,0.793206986539352,0.6175,0.6654444377177406,0.6174999999999999,0.9789166666666667,0.2850088959986739,0.5651006711409395,0.5820187027585644,0.9129094791666668,0.9129094791666668,0.7802384860664775,1.5600249767303467,0.07848143709823491,0
benchmark,vgg16,1234,0.16520833333333335,0.16520833333333332,0.665625,0.7276094276094276,0.16520833333333332,0.24877147028075539,0.7276094276094276,0.16520833333333335,0.2487714702807553,0.16520833333333332,0.99175,0.0019360914362806158,0.13545974324858867,0.17116545920778015,0.7640146875,0.7640146875000001,0.5677667809660835,3.0071210861206055,0.3080765749452015,1
benchmark,vgg16,2024,0.34020833333333333,0.3402083333333333,0.738125,0.6923760298026259,0.3402083333333333,0.44964405746397534,0.6923760298026259,0.34020833333333333,0.44964405746397534,0.3402083333333333,0.9815416666666666,0.004656745694367191,0.2889537494387068,0.3084132280783966,0.82038546875,0.82038546875,0.65791241943199,2.3878707885742188,0.12897551653441042,1
benchmark,vgg16,42,0.21979166666666666,0.2197916666666667,0.753125,0.7020535698199462,0.2197916666666667,0.3281276871144934,0.7020535698199462,0.21979166666666666,0.3281276871144934,0.2197916666666667,0.9882916666666667,0.0031959029850726294,0.18183804252840097,0.21517879098948234,0.8194030729166667,0.8194030729166667,0.6484237401737475,2.642091751098633,0.2618222620245069,1
benchmark,vgg19,1234,0.224375,0.224375,0.7502083333333334,0.7658937575743799,0.224375,0.32390676660041906,0.7658937575743798,0.224375,0.3239067666004191,0.224375,0.9917916666666668,0.13458679660297238,0.18847634963307403,0.24357699822315423,0.7429663020833334,0.7429663020833334,0.5653562128206683,3.0180647373199463,0.3856266594398767,0
benchmark,vgg19,2024,0.20916666666666667,0.20916666666666664,0.6266666666666667,0.7337855693214191,0.20916666666666664,0.27513519642412837,0.7337855693214194,0.20916666666666667,0.2751351964241284,0.20916666666666664,0.9834999999999999,0.0827855823672822,0.16875912408759108,0.20261801659213316,0.8082193750000001,0.808219375,0.5901913875650519,2.9398584365844727,0.30840468174312263,0
benchmark,vgg19,42,0.24583333333333332,0.24583333333333335,0.6772916666666666,0.7298603526867103,0.24583333333333335,0.3464344741425564,0.7298603526867103,0.24583333333333332,0.3464344741425564,0.24583333333333335,0.9928749999999998,0.003039530776112849,0.20871434296331393,0.2381444744247506,0.7847309635416666,0.7847309635416666,0.5972313528714526,2.852656126022339,0.2862350420964261,1
benchmark,vit_base_patch16_224,1234,0.69875,0.6987499999999999,0.9072916666666667,0.7265765728373218,0.6987499999999999,0.6956090468811843,0.7265765728373219,0.69875,0.6956090468811844,0.6987499999999999,0.9572916666666665,0.5229914453296958,0.6447319929568813,0.6543427514201868,0.8932300000000001,0.89323,0.7154851953786626,1.3519878387451172,0.12190226996317508,0
benchmark,vit_base_patch16_224,2024,0.6679166666666667,0.6679166666666666,0.8802083333333334,0.7308228043491126,0.6679166666666666,0.6776986540160018,0.7308228043491127,0.6679166666666667,0.6776986540160017,0.6679166666666666,0.9567916666666666,0.5166776922111243,0.6105387465895671,0.620309300151756,0.9117059895833334,0.9117059895833332,0.75332600025705,1.387595772743225,0.11103366234339777,0
benchmark,vit_base_patch16_224,42,0.6127083333333333,0.6127083333333333,0.8841666666666667,0.654468038256779,0.6127083333333333,0.6124833352674482,0.6544680382567789,0.6127083333333333,0.6124833352674482,0.6127083333333333,0.9480000000000001,0.4066351008896208,0.5467880216163505,0.5584008560441583,0.9016960416666667,0.9016960416666666,0.7106767543887239,1.5591332912445068,0.1575051635426159,0
benchmark,vit_small_patch16_224,1234,0.666875,0.6668750000000001,0.84125,0.6834719229342877,0.6668750000000001,0.6720659743047067,0.6834719229342877,0.666875,0.6720659743047067,0.6668750000000001,0.9635416666666666,0.008257332400102511,0.6119559941756998,0.6239563821774017,0.8967541145833332,0.8967541145833333,0.7381684625924653,1.4326131343841553,0.038660074283058427,1
benchmark,vit_small_patch16_224,2024,0.7160416666666667,0.7160416666666668,0.8275,0.6895610426994185,0.7160416666666668,0.6965860565236545,0.6895610426994184,0.7160416666666667,0.6965860565236545,0.7160416666666668,0.9622916666666667,0.00873814433336687,0.6656308774225203,0.6814138276550813,0.9028976562500001,0.9028976562500001,0.7459328715152403,1.312392234802246,0.034901929277305774,1
benchmark,vit_small_patch16_224,42,0.6760416666666667,0.6760416666666665,0.8066666666666666,0.6962375052536584,0.6760416666666665,0.6590266834570133,0.6962375052536584,0.6760416666666667,0.6590266834570133,0.6760416666666665,0.9607083333333334,0.34713287771483575,0.6209166260360799,0.635678394596912,0.9253555729166667,0.9253555729166667,0.7565203215229318,1.3635368347167969,0.07863266105142734,0
proposed,Proposed_HMLA_CAFormerS18,1234,0.7127083333333334,0.7127083333333334,0.8875,0.6833016672529645,0.7127083333333334,0.6959638982832588,0.6833016672529645,0.7127083333333334,0.6959638982832587,0.7127083333333334,0.9637083333333334,0.008706699492744682,0.6623959523420924,0.6751893945166015,0.9246680208333333,0.9246680208333333,0.7562936790758941,1.2299634218215942,0.04487025497791666,1
proposed,Proposed_HMLA_CAFormerS18,2024,0.6916666666666667,0.6916666666666665,0.9141666666666667,0.6311975452780348,0.6916666666666665,0.6510329986068495,0.6311975452780348,0.6916666666666667,0.6510329986068494,0.6916666666666665,0.9455416666666666,0.34430764444870515,0.6326479956976793,0.6448299940812547,0.9246118229166669,0.9246118229166665,0.749929650915183,1.2889384031295776,0.11634648482625683,0
proposed,Proposed_HMLA_CAFormerS18,42,0.69375,0.6937500000000001,0.8508333333333333,0.7065278181026501,0.6937500000000001,0.6748311030131569,0.7065278181026502,0.69375,0.674831103013157,0.6937500000000001,0.9550000000000001,0.39889953868308897,0.6383763837638377,0.6542909408053749,0.9120627343750002,0.9120627343749999,0.744553848966933,1.334946870803833,0.08866586617814996,0
