tag,experiment,model,recipe,tta_group,repeat_id,seed,split,n_test,accuracy,balanced_accuracy,top5_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,sensitivity_macro,specificity_macro,g_mean_macro,cohen_kappa,mcc,auc_macro_ovr,auc_weighted_ovr,average_precision_macro,log_loss,ece,n_zero_recall_classes,params_M,size_MB,gflops,latency_ms,latency_ms_single_pass,tta_views,fps,train_sec,n_epochs,best_epoch,select_src,hier_beta,proto_P1_accuracy,proto_P1_f1_macro,proto_P2_f1_macro,proto_P3_accuracy,proto_P3_f1_macro,proto_leakage_rate,proto_mean_prob_mass_on_absent,proto_off_plant_rate
ablation/wo_mixstyle/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.679375,0.679375,0.829583,0.655958,0.679375,0.664067,0.655958,0.679375,0.664067,0.679375,0.956792,0.008343,0.623133,0.637078,0.886725,0.886725,0.705775,1.411473,0.063053,1,23.897,91.16,3.970553856,51.48,12.87,4,19.4,1373.8,22,13,ema,0.0,0.679375,0.6640672976824522,0.18973351362355778,0.731875,0.6782544801623512,0.10458333333333333,0.224614613520777,0.10458333333333333
ablation/wo_lap_gate/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.987929,0.983322,1.0,0.983959,0.983322,0.983577,0.988021,0.987929,0.987923,0.983322,0.999404,0.982383,0.987271,0.987276,0.999898,0.999929,0.997267,0.10971,0.079078,0,23.602,90.03,3.963643392,39.892,9.973,4,25.1,2028.2,32,23,ema,0.0,,,,,,,,
ablation/wo_lap_gate/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.716458,0.716458,0.905833,0.655966,0.716458,0.679952,0.655966,0.716458,0.679952,0.716458,0.951,0.008761,0.662353,0.677485,0.913547,0.913547,0.743387,1.238528,0.082233,1,23.602,90.03,3.963643392,39.892,9.973,4,25.1,2028.2,32,23,ema,0.0,0.7164583333333333,0.6799517621445266,0.1942719320412933,0.7310416666666667,0.6804106371477037,0.03854166666666667,0.13671821311256888,0.03854166666666667
ablation/wo_mixup/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.991643,0.988347,1.0,0.989788,0.988347,0.988618,0.992187,0.991643,0.991597,0.988347,0.999587,0.987589,0.991188,0.991212,0.999889,0.999921,0.997044,0.107054,0.081351,0,23.897,91.16,3.970553856,37.791,9.448,4,26.5,1347.4,21,12,ema,0.0,,,,,,,,
ablation/wo_mixup/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.599792,0.599792,0.84375,0.608644,0.599792,0.57192,0.608644,0.599792,0.57192,0.599792,0.946708,0.218061,0.532262,0.550992,0.928777,0.928777,0.744496,1.52376,0.127163,0,23.897,91.16,3.970553856,37.791,9.448,4,26.5,1347.4,21,12,ema,0.0,0.5997916666666666,0.5719196328271371,0.16340560937918203,0.6366666666666667,0.5706962511294058,0.13375,0.24938984972958375,0.13375
ablation/wo_ema/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.988858,0.985004,1.0,0.985453,0.985004,0.985166,0.988968,0.988858,0.988856,0.985004,0.999449,0.98426,0.98825,0.988256,0.999865,0.999905,0.996381,0.11543,0.081157,0,23.897,91.16,3.970553856,39.813,9.953,4,25.1,1854.1,32,25,raw,0.0,,,,,,,,
ablation/wo_ema/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.675417,0.675417,0.922917,0.636155,0.675417,0.638837,0.636155,0.675417,0.638837,0.675417,0.948083,0.331991,0.615499,0.630559,0.928475,0.928475,0.740148,1.26786,0.113393,0,23.897,91.16,3.970553856,39.813,9.953,4,25.1,1854.1,32,25,raw,0.0,0.6754166666666667,0.6388366759817947,0.18252476456622707,0.6954166666666667,0.6404292066889622,0.065,0.15258769245005777,0.065
ablation/wo_tta/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,none,0,2024,internal_test,1077,0.987001,0.982828,1.0,0.982707,0.982828,0.982742,0.987055,0.987001,0.987002,0.982828,0.999358,0.981918,0.986292,0.986295,0.9998,0.999857,0.994012,0.131847,0.08738,0,23.897,91.16,3.970553856,12.584,12.584,1,79.5,2038.5,32,23,raw,0.0,,,,,,,,
ablation/wo_tta/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,none,0,2024,external,4800,0.663958,0.663958,0.82125,0.639052,0.663958,0.629847,0.639052,0.663958,0.629847,0.663958,0.953625,0.007619,0.60498,0.625965,0.884884,0.884884,0.705268,1.535621,0.156068,1,23.897,91.16,3.970553856,12.584,12.584,1,79.5,2038.5,32,23,raw,0.0,0.6639583333333333,0.6298465234197876,0.17995614954851075,0.7029166666666666,0.6392272492588662,0.10416666666666667,0.18017897278468203,0.10416666666666667
ablation/wo_llrd/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.987929,0.984041,1.0,0.984742,0.984041,0.984223,0.988123,0.987929,0.987904,0.984041,0.999402,0.983169,0.987271,0.987281,0.999849,0.999892,0.995509,0.118649,0.085423,0,23.897,91.16,3.970553856,62.536,15.634,4,16.0,2024.6,32,27,raw,0.0,,,,,,,,
ablation/wo_llrd/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.618333,0.618333,0.890625,0.609069,0.618333,0.592021,0.609069,0.618333,0.592021,0.618333,0.940583,0.007415,0.549619,0.567227,0.907759,0.907759,0.708455,1.547286,0.156248,1,23.897,91.16,3.970553856,62.536,15.634,4,16.0,2024.6,32,27,raw,0.0,0.6183333333333333,0.592020521143885,0.16914872032682432,0.6658333333333334,0.6066422296736494,0.08458333333333333,0.1771751052034233,0.08458333333333333
ablation/wo_beta_calib/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.990715,0.987257,1.0,0.98754,0.987257,0.987376,0.990751,0.990715,0.990714,0.987257,0.999541,0.986684,0.990209,0.99021,0.999861,0.999903,0.996301,0.054898,0.027015,0,23.897,91.16,3.970553856,57.005,14.251,4,17.5,2026.4,32,29,raw,,,,,,,,,
ablation/wo_beta_calib/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.712292,0.712292,0.97,0.654381,0.712292,0.661043,0.654381,0.712292,0.661043,0.712292,0.946708,0.281604,0.656211,0.674856,0.917281,0.917281,0.77266,1.17628,0.174954,0,23.897,91.16,3.970553856,57.005,14.251,4,17.5,2026.4,32,29,raw,,0.7122916666666667,0.6610429013322564,0.1888694003806447,0.7214583333333333,0.6621003032246359,0.02125,0.022978778572283646,0.02125
ablation/wo_mixup_cooldown/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.986072,0.982184,1.0,0.982909,0.982184,0.982268,0.986467,0.986072,0.986015,0.982184,0.99931,0.981349,0.985313,0.985337,0.999882,0.999916,0.996867,0.119463,0.082759,0,23.897,91.16,3.970553856,64.126,16.031,4,15.6,1745.1,26,17,ema,0.0,,,,,,,,
ablation/wo_mixup_cooldown/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.687708,0.687708,0.876458,0.648911,0.687708,0.664163,0.648911,0.687708,0.664163,0.687708,0.956833,0.008376,0.632343,0.646006,0.911796,0.911796,0.731129,1.34375,0.089425,1,23.897,91.16,3.970553856,64.126,16.031,4,15.6,1745.1,26,17,ema,0.0,0.6877083333333334,0.6641631697846019,0.1897609056527434,0.7297916666666666,0.6741122184945832,0.09645833333333333,0.18979997292415646,0.09645833333333333
ablation/wo_sampler/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.992572,0.989483,1.0,0.989483,0.989483,0.989418,0.992664,0.992572,0.992572,0.989483,0.999634,0.988882,0.992167,0.992171,0.999897,0.999928,0.997092,0.107604,0.080993,0,23.897,91.16,3.970553856,47.269,11.817,4,21.2,2013.4,32,25,raw,0.0,,,,,,,,
ablation/wo_sampler/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.664167,0.664167,0.839167,0.681259,0.664167,0.663548,0.681259,0.664167,0.663548,0.664167,0.961167,0.267751,0.608104,0.62214,0.884652,0.884652,0.711093,1.458589,0.112281,0,23.897,91.16,3.970553856,47.269,11.817,4,21.2,2013.4,32,25,raw,0.0,0.6641666666666667,0.6635479773971504,0.1895851363991858,0.7327083333333333,0.6832248554854199,0.14166666666666666,0.2247717439174691,0.14166666666666666
ablation/wo_random_erasing/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.9935,0.990697,1.0,0.991258,0.990697,0.990896,0.993597,0.9935,0.99349,0.990697,0.999679,0.990317,0.993146,0.993151,0.999849,0.999891,0.994951,0.116853,0.083621,0,23.897,91.16,3.970553856,54.767,13.692,4,18.3,1981.3,32,28,raw,0.0,,,,,,,,
ablation/wo_random_erasing/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.709792,0.709792,0.917083,0.644724,0.709792,0.673645,0.644724,0.709792,0.673645,0.709792,0.95025,0.008675,0.654614,0.665625,0.915967,0.915967,0.744193,1.253719,0.096342,1,23.897,91.16,3.970553856,54.767,13.692,4,18.3,1981.3,32,28,raw,0.0,0.7097916666666667,0.6736446661930753,0.19246990462659294,0.7341666666666666,0.6815994723817478,0.04145833333333333,0.13261358956622038,0.04145833333333333
ablation/wo_label_smoothing/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.989786,0.985847,1.0,0.986765,0.985847,0.986157,0.99002,0.989786,0.989787,0.985847,0.999495,0.985173,0.989229,0.989239,0.999896,0.999926,0.997241,0.030316,0.005013,0,23.897,91.16,3.970553856,48.352,12.088,4,20.7,1883.6,31,22,ema,0.0,,,,,,,,
ablation/wo_label_smoothing/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.695417,0.695417,0.925,0.650088,0.695417,0.664775,0.650088,0.695417,0.664775,0.695417,0.956417,0.008384,0.640727,0.656081,0.922158,0.922158,0.742562,1.545009,0.192094,1,23.897,91.16,3.970553856,48.352,12.088,4,20.7,1883.6,31,22,ema,0.0,0.6954166666666667,0.6647752734094984,0.18993579240271383,0.7283333333333334,0.6689100578782087,0.08666666666666667,0.09860272796098343,0.08666666666666667
ablation/wo_two_phase/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.990715,0.987134,1.0,0.988316,0.987134,0.98751,0.99098,0.990715,0.990689,0.987134,0.999541,0.986534,0.990208,0.990221,0.999899,0.999928,0.997253,0.114683,0.08142,0,23.897,91.16,3.970553856,46.334,11.584,4,21.6,1873.0,29,20,ema,0.0,,,,,,,,
ablation/wo_two_phase/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.690208,0.690208,0.888125,0.655542,0.690208,0.656426,0.655542,0.690208,0.656426,0.690208,0.949,0.43153,0.63228,0.643975,0.921703,0.921703,0.748655,1.2998,0.112968,0,23.897,91.16,3.970553856,46.334,11.584,4,21.6,1873.0,29,20,ema,0.0,0.6902083333333333,0.6564262623944017,0.1875503606841148,0.7070833333333333,0.65490026605655,0.05479166666666667,0.1398557707466292,0.05479166666666667
ablation/wo_pretrained/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,internal_test,1077,0.927577,0.919889,0.999071,0.919334,0.919889,0.916143,0.930665,0.927577,0.926136,0.919889,0.9964,0.911345,0.923644,0.923919,0.997799,0.998045,0.959454,0.32235,0.143765,0,23.897,91.16,3.970553856,54.551,13.638,4,18.3,1958.8,32,29,raw,0.0,,,,,,,,
ablation/wo_pretrained/seed2024,ablation,caformer_s18.sail_in22k_ft_in1k,proposed,klein,0,2024,external,4800,0.385208,0.385208,0.797708,0.590788,0.385208,0.377749,0.590788,0.385208,0.377749,0.385208,0.916958,0.241472,0.290568,0.306553,0.820949,0.820949,0.572459,1.998441,0.100326,0,23.897,91.16,3.970553856,54.551,13.638,4,18.3,1958.8,32,29,raw,0.0,0.3852083333333333,0.3777489148005122,0.1079282613715749,0.44,0.3931738940519008,0.19958333333333333,0.35950233924742636,0.19958333333333333
recipe_matched/caformer_s18.sail_in22k_ft_in1k/seed42,recipe_matched,caformer_s18.sail_in22k_ft_in1k,matched,klein,0,42,internal_test,1077,0.987001,0.982384,0.999071,0.984639,0.982384,0.982122,0.988539,0.987001,0.986795,0.982384,0.999358,0.980107,0.986292,0.986368,0.998805,0.998932,0.992864,0.136136,0.092493,0,24.336,92.83,3.894573824,37.02,9.255,4,27.0,1887.6,32,23,ema,,,,,,,,,
recipe_matched/caformer_s18.sail_in22k_ft_in1k/seed42,recipe_matched,caformer_s18.sail_in22k_ft_in1k,matched,klein,0,42,external,4800,0.59625,0.59625,0.82875,0.677376,0.59625,0.623541,0.677376,0.59625,0.623541,0.59625,0.960042,0.007483,0.534489,0.548723,0.899988,0.899988,0.736256,1.605172,0.117952,1,24.336,92.83,3.894573824,37.02,9.255,4,27.0,1887.6,32,23,ema,,0.59625,0.6235406515209844,0.17815447186313835,0.6939583333333333,0.6508243505193373,0.20395833333333332,0.30377992076420923,0.20395833333333332
recipe_matched/efficientnet_b3/seed42,recipe_matched,efficientnet_b3,matched,klein,0,42,internal_test,1077,0.98143,0.975071,1.0,0.977928,0.975071,0.974796,0.983349,0.98143,0.981196,0.975071,0.999082,0.972144,0.980418,0.98051,0.999637,0.999715,0.989887,0.185569,0.122378,0,10.729,40.93,0.987252112,61.087,15.272,4,16.4,1175.8,32,28,raw,,,,,,,,,
recipe_matched/efficientnet_b3/seed42,recipe_matched,efficientnet_b3,matched,klein,0,42,external,4800,0.565833,0.565833,0.83125,0.738283,0.565833,0.617019,0.738283,0.565833,0.617019,0.565833,0.973167,0.232526,0.508491,0.530165,0.896044,0.896044,0.73518,1.702308,0.155037,0,10.729,40.93,0.987252112,61.087,15.272,4,16.4,1175.8,32,28,raw,,0.5658333333333333,0.6170185924308107,0.17629102640880304,0.7229166666666667,0.6766793893802334,0.3,0.5172579230722961,0.3
recipe_matched/swin_small_patch4_window7_224/seed42,recipe_matched,swin_small_patch4_window7_224,matched,klein,0,42,internal_test,1077,0.983287,0.97853,1.0,0.979904,0.97853,0.977966,0.984883,0.983287,0.9832,0.97853,0.999174,0.976644,0.982377,0.982445,0.99981,0.999849,0.995251,0.11919,0.08039,0,48.853,186.36,8.767782912,79.04,19.76,4,12.7,981.0,16,7,ema,,,,,,,,,
recipe_matched/swin_small_patch4_window7_224/seed42,recipe_matched,swin_small_patch4_window7_224,matched,klein,0,42,external,4800,0.672292,0.672292,0.83875,0.722465,0.672292,0.684147,0.722465,0.672292,0.684147,0.672292,0.973667,0.303191,0.621587,0.636266,0.927091,0.927091,0.769959,1.34563,0.042486,0,48.853,186.36,8.767782912,79.04,19.76,4,12.7,981.0,16,7,ema,,0.6722916666666666,0.6841468298302841,0.19547052280865257,0.756875,0.6979683665902506,0.19604166666666667,0.3322902776183279,0.19604166666666667
recipe_matched/vit_small_patch16_224/seed42,recipe_matched,vit_small_patch16_224,matched,klein,0,42,internal_test,1077,0.987001,0.98279,1.0,0.983898,0.98279,0.982466,0.988097,0.987001,0.986931,0.98279,0.999358,0.981381,0.986293,0.98634,0.999262,0.999358,0.992556,0.131033,0.091731,0,21.674,82.68,4.250298624,13.829,3.457,4,72.3,683.0,32,23,ema,,,,,,,,,
recipe_matched/vit_small_patch16_224/seed42,recipe_matched,vit_small_patch16_224,matched,klein,0,42,external,4800,0.610417,0.610417,0.814583,0.681603,0.610417,0.636761,0.681603,0.610417,0.636761,0.610417,0.965292,0.007642,0.551863,0.567047,0.900377,0.900377,0.727324,1.597669,0.066927,1,21.674,82.68,4.250298624,13.829,3.457,4,72.3,683.0,32,23,ema,,0.6104166666666667,0.6367609946266514,0.18193171275047182,0.7272916666666667,0.6762002498951873,0.21604166666666666,0.4217128629197153,0.21604166666666666
recipe_matched/legacy_seresnext50_32x4d/seed42,recipe_matched,legacy_seresnext50_32x4d,matched,klein,0,42,internal_test,1077,0.984215,0.979981,0.999071,0.981537,0.979981,0.979538,0.985893,0.984215,0.984189,0.979981,0.99922,0.978486,0.983356,0.983421,0.99903,0.99912,0.993698,0.155473,0.11412,0,25.554,97.48,4.2598912,51.907,12.977,4,19.3,791.6,21,12,ema,,,,,,,,,
recipe_matched/legacy_seresnext50_32x4d/seed42,recipe_matched,legacy_seresnext50_32x4d,matched,klein,0,42,external,4800,0.574583,0.574583,0.872083,0.692163,0.574583,0.616219,0.692163,0.574583,0.616219,0.574583,0.963083,0.007242,0.512959,0.529361,0.907483,0.907483,0.744655,1.568933,0.071376,1,25.554,97.48,4.2598912,51.907,12.977,4,19.3,791.6,21,12,ema,,0.5745833333333333,0.6162189518256577,0.17606255766447365,0.7308333333333333,0.6900549112058828,0.24083333333333334,0.44300581959976626,0.24083333333333334
recipe_matched/caformer_s18.sail_in22k_ft_in1k/seed1234,recipe_matched,caformer_s18.sail_in22k_ft_in1k,matched,klein,0,1234,internal_test,1077,0.988858,0.985373,1.0,0.986262,0.985373,0.985633,0.989127,0.988858,0.988851,0.985373,0.999448,0.984931,0.98825,0.988262,0.999929,0.999948,0.998092,0.129016,0.098823,0,24.336,92.83,3.894573824,43.915,10.979,4,22.8,1821.0,32,23,raw,,,,,,,,,
recipe_matched/caformer_s18.sail_in22k_ft_in1k/seed1234,recipe_matched,caformer_s18.sail_in22k_ft_in1k,matched,klein,0,1234,external,4800,0.619792,0.619792,0.79625,0.71309,0.619792,0.656637,0.71309,0.619792,0.656637,0.619792,0.970208,0.007794,0.563919,0.581127,0.884819,0.884819,0.735781,1.61127,0.0998,1,24.336,92.83,3.894573824,43.915,10.979,4,22.8,1821.0,32,23,raw,,0.6197916666666666,0.6566372698452602,0.1876106485272172,0.7235416666666666,0.6822293028014624,0.23125,0.3399896131581772,0.23125
recipe_matched/efficientnet_b3/seed1234,recipe_matched,efficientnet_b3,matched,klein,0,1234,internal_test,1077,0.987001,0.984331,1.0,0.984016,0.984331,0.984035,0.987228,0.987001,0.986979,0.984331,0.999356,0.983902,0.986293,0.986306,0.999789,0.999828,0.995027,0.216351,0.162165,0,10.729,40.93,0.987252112,50.438,12.61,4,19.8,1163.2,32,23,raw,,,,,,,,,
recipe_matched/efficientnet_b3/seed1234,recipe_matched,efficientnet_b3,matched,klein,0,1234,external,4800,0.59125,0.59125,0.806458,0.709738,0.59125,0.639345,0.709738,0.59125,0.639345,0.59125,0.97425,0.007432,0.535511,0.557095,0.882461,0.882461,0.730745,1.741655,0.160065,1,10.729,40.93,0.987252112,50.438,12.61,4,19.8,1163.2,32,23,raw,,0.59125,0.6393452478497457,0.18267007081421305,0.7404166666666666,0.6900615523312118,0.28,0.506308484363229,0.28
recipe_matched/swin_small_patch4_window7_224/seed1234,recipe_matched,swin_small_patch4_window7_224,matched,klein,0,1234,internal_test,1077,0.986072,0.983209,1.0,0.982537,0.983209,0.982506,0.986628,0.986072,0.986064,0.983209,0.999311,0.982535,0.985314,0.985338,0.999856,0.999894,0.995482,0.130502,0.092341,0,48.853,186.36,8.767782912,88.377,22.094,4,11.3,1470.3,23,14,raw,,,,,,,,,
recipe_matched/swin_small_patch4_window7_224/seed1234,recipe_matched,swin_small_patch4_window7_224,matched,klein,0,1234,external,4800,0.686875,0.686875,0.865417,0.699788,0.686875,0.687865,0.699788,0.686875,0.687865,0.686875,0.968417,0.35245,0.635563,0.64699,0.929575,0.929575,0.771651,1.304118,0.032769,0,48.853,186.36,8.767782912,88.377,22.094,4,11.3,1470.3,23,14,raw,,0.686875,0.6878654736386522,0.19653299246818637,0.744375,0.6942098189675004,0.15520833333333334,0.2836494814761196,0.15520833333333334
recipe_matched/vit_small_patch16_224/seed1234,recipe_matched,vit_small_patch16_224,matched,klein,0,1234,internal_test,1077,0.987001,0.984048,1.0,0.982752,0.984048,0.983078,0.987469,0.987001,0.986993,0.984048,0.999359,0.98341,0.986293,0.986313,0.999901,0.999922,0.997538,0.124558,0.090344,0,21.674,82.68,4.250298624,26.949,6.737,4,37.1,542.6,25,16,raw,,,,,,,,,
recipe_matched/vit_small_patch16_224/seed1234,recipe_matched,vit_small_patch16_224,matched,klein,0,1234,external,4800,0.545417,0.545417,0.800833,0.680802,0.545417,0.593492,0.680802,0.545417,0.593492,0.545417,0.971292,0.006808,0.486447,0.51139,0.871881,0.871881,0.707179,1.790832,0.088178,1,21.674,82.68,4.250298624,26.949,6.737,4,37.1,542.6,25,16,raw,,0.5454166666666667,0.5934917879611801,0.1695690822746229,0.696875,0.6477562244722049,0.31104166666666666,0.4745097793856985,0.31104166666666666
recipe_matched/legacy_seresnext50_32x4d/seed1234,recipe_matched,legacy_seresnext50_32x4d,matched,klein,0,1234,internal_test,1077,0.991643,0.988388,1.0,0.989027,0.988388,0.988635,0.991789,0.991643,0.991661,0.988388,0.999587,0.988003,0.991188,0.991192,0.999937,0.999954,0.99836,0.148651,0.121342,0,25.554,97.48,4.2598912,45.594,11.399,4,21.9,956.7,25,16,ema,,,,,,,,,
recipe_matched/legacy_seresnext50_32x4d/seed1234,recipe_matched,legacy_seresnext50_32x4d,matched,klein,0,1234,external,4800,0.571458,0.571458,0.844792,0.687521,0.571458,0.622986,0.687521,0.571458,0.622986,0.571458,0.972958,0.0071,0.514247,0.530085,0.89418,0.89418,0.728287,1.55523,0.076459,1,25.554,97.48,4.2598912,45.594,11.399,4,21.9,956.7,25,16,ema,,0.5714583333333333,0.6229857475687803,0.17799592787679439,0.7460416666666667,0.6959025421787469,0.29333333333333333,0.4555808102966754,0.29333333333333333
recipe_matched/caformer_s18.sail_in22k_ft_in1k/seed2024,recipe_matched,caformer_s18.sail_in22k_ft_in1k,matched,klein,0,2024,internal_test,1077,0.987929,0.983767,1.0,0.984015,0.983767,0.983796,0.988093,0.987929,0.987938,0.983767,0.999404,0.982841,0.987271,0.987278,0.999838,0.999876,0.994236,0.135378,0.097101,0,24.336,92.83,3.894573824,55.28,13.82,4,18.1,1584.0,28,19,raw,,,,,,,,,
recipe_matched/caformer_s18.sail_in22k_ft_in1k/seed2024,recipe_matched,caformer_s18.sail_in22k_ft_in1k,matched,klein,0,2024,external,4800,0.652708,0.652708,0.789167,0.727578,0.652708,0.679093,0.727578,0.652708,0.679093,0.652708,0.975042,0.008058,0.601005,0.617949,0.895142,0.895142,0.752784,1.573632,0.075428,1,24.336,92.83,3.894573824,55.28,13.82,4,18.1,1584.0,28,19,raw,,0.6527083333333333,0.679093085423858,0.194026595835388,0.7495833333333334,0.6973860584916785,0.2225,0.3324987651889023,0.2225
recipe_matched/efficientnet_b3/seed2024,recipe_matched,efficientnet_b3,matched,klein,0,2024,internal_test,1077,0.984215,0.97946,1.0,0.980553,0.97946,0.97964,0.98473,0.984215,0.984183,0.97946,0.999218,0.978244,0.983355,0.983381,0.999537,0.999655,0.990811,0.194328,0.137563,0,10.729,40.93,0.987252112,62.541,15.635,4,16.0,1219.1,32,26,raw,,,,,,,,,
recipe_matched/efficientnet_b3/seed2024,recipe_matched,efficientnet_b3,matched,klein,0,2024,external,4800,0.617292,0.617292,0.81375,0.681274,0.617292,0.633459,0.681274,0.617292,0.633459,0.617292,0.959958,0.007714,0.556922,0.573618,0.903871,0.903871,0.741616,1.65526,0.183172,1,10.729,40.93,0.987252112,62.541,15.635,4,16.0,1219.1,32,26,raw,,0.6172916666666667,0.6334588333821772,0.18098823810919348,0.7054166666666667,0.6596310238122938,0.1825,0.4658905481286638,0.1825
recipe_matched/swin_small_patch4_window7_224/seed2024,recipe_matched,swin_small_patch4_window7_224,matched,klein,0,2024,internal_test,1077,0.987929,0.983273,1.0,0.983961,0.983273,0.983534,0.988093,0.987929,0.987941,0.983273,0.999404,0.982333,0.987271,0.987277,0.999795,0.999849,0.993551,0.123372,0.079704,0,48.853,186.36,8.767782912,89.467,22.367,4,11.2,1997.8,32,26,raw,,,,,,,,,
recipe_matched/swin_small_patch4_window7_224/seed2024,recipe_matched,swin_small_patch4_window7_224,matched,klein,0,2024,external,4800,0.695,0.695,0.837917,0.697799,0.695,0.682424,0.697799,0.695,0.682424,0.695,0.957542,0.281729,0.640663,0.657612,0.885303,0.885303,0.739627,1.354249,0.07757,0,48.853,186.36,8.767782912,89.467,22.367,4,11.2,1997.8,32,26,raw,,0.695,0.6824236826932681,0.19497819505521946,0.7389583333333334,0.6904440186920523,0.09270833333333334,0.20610757485393455,0.09270833333333334
recipe_matched/vit_small_patch16_224/seed2024,recipe_matched,vit_small_patch16_224,matched,klein,0,2024,internal_test,1077,0.987929,0.983717,1.0,0.98452,0.983717,0.984014,0.988095,0.987929,0.987923,0.983717,0.999403,0.982941,0.987271,0.987279,0.999865,0.999904,0.994981,0.12532,0.091889,0,21.674,82.68,4.250298624,20.073,5.018,4,49.8,680.4,32,30,raw,,,,,,,,,
recipe_matched/vit_small_patch16_224/seed2024,recipe_matched,vit_small_patch16_224,matched,klein,0,2024,external,4800,0.639167,0.639167,0.778333,0.681979,0.639167,0.64892,0.681979,0.639167,0.64892,0.639167,0.964958,0.007866,0.5825,0.598039,0.896892,0.896892,0.73261,1.57128,0.043214,1,21.674,82.68,4.250298624,20.073,5.018,4,49.8,680.4,32,30,raw,,0.6391666666666667,0.648920448377691,0.18540584239362604,0.7320833333333333,0.6768758115603545,0.185625,0.3715107485489231,0.185625
recipe_matched/legacy_seresnext50_32x4d/seed2024,recipe_matched,legacy_seresnext50_32x4d,matched,klein,0,2024,internal_test,1077,0.987001,0.982828,1.0,0.983549,0.982828,0.983109,0.987106,0.987001,0.98699,0.982828,0.999356,0.98204,0.986292,0.986297,0.999801,0.99986,0.995819,0.115527,0.083225,0,25.554,97.48,4.2598912,45.1,11.275,4,22.2,1253.6,32,29,ema,,,,,,,,,
recipe_matched/legacy_seresnext50_32x4d/seed2024,recipe_matched,legacy_seresnext50_32x4d,matched,klein,0,2024,external,4800,0.654167,0.654167,0.861667,0.713727,0.654167,0.68094,0.713727,0.654167,0.68094,0.654167,0.972042,0.008082,0.601425,0.615077,0.911933,0.911933,0.759982,1.384069,0.098569,1,25.554,97.48,4.2598912,45.1,11.275,4,22.2,1253.6,32,29,ema,,0.6541666666666667,0.680940390821962,0.19455439737770344,0.745625,0.7011681347400067,0.20604166666666668,0.3977041640360282,0.20604166666666668
repeats/proposed_rep1/seed42,repeats,caformer_s18.sail_in22k_ft_in1k,proposed,klein,1,42,internal_test,1077,0.985144,0.979848,1.0,0.980927,0.979848,0.97978,0.985845,0.985144,0.98506,0.979848,0.999266,0.977957,0.984334,0.98437,0.999756,0.999817,0.993745,0.122296,0.085905,0,23.897,91.16,3.970553856,48.936,12.234,4,20.4,1277.4,21,12,raw,0.0,,,,,,,,
repeats/proposed_rep1/seed42,repeats,caformer_s18.sail_in22k_ft_in1k,proposed,klein,1,42,external,4800,0.720417,0.720417,0.965625,0.686035,0.720417,0.687469,0.686035,0.720417,0.687469,0.720417,0.952,0.399281,0.667135,0.681437,0.937237,0.937237,0.775057,1.070949,0.055433,0,23.897,91.16,3.970553856,48.936,12.234,4,20.4,1277.4,21,12,raw,0.0,0.7204166666666667,0.6874685736178332,0.1964195924622381,0.7402083333333334,0.6931019972207846,0.03958333333333333,0.14248678347551808,0.03958333333333333
